record_date,item_code,quantity,customer
2025-07-22,SAMPLE-B,12,CUST-05
2025-07-22,SAMPLE-B,12,CUST-04
2025-07-23,SAMPLE-A,4,CUST-06
2025-07-23,SAMPLE-B,14,CUST-04
2025-07-23,SAMPLE-C,3,CUST-01
2025-07-24,SAMPLE-A,7,CUST-06
2025-07-24,SAMPLE-A,6,CUST-05
2025-07-24,SAMPLE-B,17,CUST-04
2025-07-24,SAMPLE-B,23,CUST-07
2025-07-24,SAMPLE-B,23,CUST-03
2025-07-25,SAMPLE-B,28,CUST-08
2025-07-25,SAMPLE-B,11,CUST-08
2025-07-28,SAMPLE-B,21,CUST-03
2025-07-28,SAMPLE-B,10,CUST-04
2025-07-28,SAMPLE-B,26,CUST-08
2025-07-28,SAMPLE-B,27,CUST-06
2025-07-29,SAMPLE-A,7,CUST-07
2025-07-29,SAMPLE-A,6,CUST-03
2025-07-29,SAMPLE-B,8,CUST-05
2025-07-30,SAMPLE-A,4,CUST-07
2025-07-30,SAMPLE-A,8,CUST-04
2025-07-30,SAMPLE-B,22,CUST-01
2025-07-30,SAMPLE-B,25,CUST-02
2025-07-30,SAMPLE-B,22,CUST-08
2025-07-31,SAMPLE-A,12,CUST-03
2025-07-31,SAMPLE-B,30,CUST-07
2025-07-31,SAMPLE-B,15,CUST-02
2025-07-31,SAMPLE-B,15,CUST-02
2025-08-01,SAMPLE-A,3,CUST-05
2025-08-01,SAMPLE-A,3,CUST-08
2025-08-01,SAMPLE-A,9,CUST-07
2025-08-01,SAMPLE-A,10,CUST-02
2025-08-01,SAMPLE-B,20,CUST-01
2025-08-04,SAMPLE-B,18,CUST-01
2025-08-04,SAMPLE-B,17,CUST-03
2025-08-04,SAMPLE-B,19,CUST-08
2025-08-05,SAMPLE-A,11,CUST-08
2025-08-05,SAMPLE-A,7,CUST-07
2025-08-05,SAMPLE-B,15,CUST-07
2025-08-06,SAMPLE-B,5,CUST-05
2025-08-06,SAMPLE-B,27,CUST-04
2025-08-06,SAMPLE-B,9,CUST-06
2025-08-07,SAMPLE-A,12,CUST-04
2025-08-07,SAMPLE-A,12,CUST-03
2025-08-07,SAMPLE-A,11,CUST-04
2025-08-07,SAMPLE-A,5,CUST-05
2025-08-07,SAMPLE-B,11,CUST-05
2025-08-07,SAMPLE-B,9,CUST-07
2025-08-07,SAMPLE-B,7,CUST-08
2025-08-07,SAMPLE-B,23,CUST-05
2025-08-07,SAMPLE-B,28,CUST-08
2025-08-08,SAMPLE-A,8,CUST-04
2025-08-08,SAMPLE-B,19,CUST-01
2025-08-08,SAMPLE-B,15,CUST-08
2025-08-08,SAMPLE-B,29,CUST-05
2025-08-08,SAMPLE-B,16,CUST-06
2025-08-08,SAMPLE-B,16,CUST-04
2025-08-08,SAMPLE-B,11,CUST-01
2025-08-08,SAMPLE-B,16,CUST-02
2025-08-08,SAMPLE-B,28,CUST-07
2025-08-08,SAMPLE-B,22,CUST-02
2025-08-08,SAMPLE-C,4,CUST-01
2025-08-11,SAMPLE-B,29,CUST-06
2025-08-11,SAMPLE-B,27,CUST-01
2025-08-11,SAMPLE-B,15,CUST-04
2025-08-11,SAMPLE-B,7,CUST-03
2025-08-11,SAMPLE-B,11,CUST-07
2025-08-11,SAMPLE-C,1,CUST-04
2025-08-12,SAMPLE-A,9,CUST-03
2025-08-12,SAMPLE-B,7,CUST-01
2025-08-12,SAMPLE-C,4,CUST-04
2025-08-18,SAMPLE-A,3,CUST-08
2025-08-18,SAMPLE-B,19,CUST-02
2025-08-18,SAMPLE-B,7,CUST-08
2025-08-19,SAMPLE-A,12,CUST-02
2025-08-19,SAMPLE-A,4,CUST-03
2025-08-19,SAMPLE-B,14,CUST-05
2025-08-19,SAMPLE-B,8,CUST-01
2025-08-19,SAMPLE-B,27,CUST-08
2025-08-20,SAMPLE-B,21,CUST-02
2025-08-20,SAMPLE-B,7,CUST-06
2025-08-20,SAMPLE-B,8,CUST-01
2025-08-21,SAMPLE-B,25,CUST-03
2025-08-21,SAMPLE-B,22,CUST-05
2025-08-21,SAMPLE-B,9,CUST-03
2025-08-21,SAMPLE-B,30,CUST-08
2025-08-21,SAMPLE-B,9,CUST-06
2025-08-22,SAMPLE-A,9,CUST-07
2025-08-22,SAMPLE-B,27,CUST-02
2025-08-22,SAMPLE-B,13,CUST-05
2025-08-22,SAMPLE-B,9,CUST-02
2025-08-22,SAMPLE-B,22,CUST-06
2025-08-22,SAMPLE-C,4,CUST-02
2025-08-25,SAMPLE-A,11,CUST-06
2025-08-25,SAMPLE-B,19,CUST-01
2025-08-25,SAMPLE-B,23,CUST-07
2025-08-26,SAMPLE-A,11,CUST-06
2025-08-26,SAMPLE-A,11,CUST-08
2025-08-26,SAMPLE-A,6,CUST-06
2025-08-26,SAMPLE-B,30,CUST-01
2025-08-27,SAMPLE-A,7,CUST-05
2025-08-27,SAMPLE-B,28,CUST-05
2025-08-27,SAMPLE-B,25,CUST-04
2025-08-27,SAMPLE-B,12,CUST-07
2025-08-27,SAMPLE-B,13,CUST-01
2025-08-27,SAMPLE-B,22,CUST-05
2025-08-28,SAMPLE-A,8,CUST-05
2025-08-28,SAMPLE-B,26,CUST-08
2025-08-28,SAMPLE-B,24,CUST-05
2025-08-28,SAMPLE-B,16,CUST-01
2025-08-29,SAMPLE-B,28,CUST-02
2025-08-29,SAMPLE-B,30,CUST-08
2025-08-29,SAMPLE-B,5,CUST-07
2025-08-29,SAMPLE-B,24,CUST-08
2025-08-29,SAMPLE-B,23,CUST-07
2025-08-29,SAMPLE-B,26,CUST-03
2025-09-01,SAMPLE-A,9,CUST-08
2025-09-01,SAMPLE-B,19,CUST-06
2025-09-01,SAMPLE-B,24,CUST-07
2025-09-01,SAMPLE-B,19,CUST-04
2025-09-01,SAMPLE-B,11,CUST-07
2025-09-01,SAMPLE-B,9,CUST-04
2025-09-01,SAMPLE-B,28,CUST-01
2025-09-02,SAMPLE-A,6,CUST-06
2025-09-02,SAMPLE-A,8,CUST-03
2025-09-02,SAMPLE-B,16,CUST-02
2025-09-02,SAMPLE-B,13,CUST-04
2025-09-02,SAMPLE-B,7,CUST-03
2025-09-02,SAMPLE-B,27,CUST-01
2025-09-02,SAMPLE-B,23,CUST-01
2025-09-03,SAMPLE-A,5,CUST-02
2025-09-03,SAMPLE-A,4,CUST-02
2025-09-03,SAMPLE-A,12,CUST-03
2025-09-03,SAMPLE-B,15,CUST-05
2025-09-03,SAMPLE-B,23,CUST-07
2025-09-03,SAMPLE-B,5,CUST-07
2025-09-03,SAMPLE-C,4,CUST-04
2025-09-04,SAMPLE-A,4,CUST-04
2025-09-04,SAMPLE-A,5,CUST-02
2025-09-04,SAMPLE-B,23,CUST-02
2025-09-04,SAMPLE-B,23,CUST-01
2025-09-04,SAMPLE-B,19,CUST-06
2025-09-04,SAMPLE-B,21,CUST-02
2025-09-05,SAMPLE-A,11,CUST-04
2025-09-05,SAMPLE-A,6,CUST-01
2025-09-05,SAMPLE-A,5,CUST-01
2025-09-05,SAMPLE-B,10,CUST-06
2025-09-05,SAMPLE-B,19,CUST-04
2025-09-05,SAMPLE-B,22,CUST-04
2025-09-05,SAMPLE-B,22,CUST-02
2025-09-05,SAMPLE-B,16,CUST-06
2025-09-05,SAMPLE-B,12,CUST-01
2025-09-05,SAMPLE-B,15,CUST-05
2025-09-05,SAMPLE-B,14,CUST-04
2025-09-05,SAMPLE-C,3,CUST-04
2025-09-08,SAMPLE-B,15,CUST-08
2025-09-08,SAMPLE-B,14,CUST-08
2025-09-08,SAMPLE-B,23,CUST-04
2025-09-08,SAMPLE-B,5,CUST-07
2025-09-08,SAMPLE-B,5,CUST-08
2025-09-08,SAMPLE-B,24,CUST-06
2025-09-09,SAMPLE-B,23,CUST-04
2025-09-09,SAMPLE-B,11,CUST-04
2025-09-09,SAMPLE-B,26,CUST-03
2025-09-09,SAMPLE-B,28,CUST-05
2025-09-09,SAMPLE-B,19,CUST-02
2025-09-10,SAMPLE-A,7,CUST-06
2025-09-10,SAMPLE-A,12,CUST-07
2025-09-10,SAMPLE-B,11,CUST-03
2025-09-10,SAMPLE-C,2,CUST-03
2025-09-11,SAMPLE-A,3,CUST-07
2025-09-11,SAMPLE-B,15,CUST-05
2025-09-11,SAMPLE-C,3,CUST-04
2025-09-12,SAMPLE-B,28,CUST-06
2025-09-12,SAMPLE-B,26,CUST-07
2025-09-12,SAMPLE-B,28,CUST-03
2025-09-12,SAMPLE-C,1,CUST-02
2025-09-15,SAMPLE-A,10,CUST-02
2025-09-15,SAMPLE-B,16,CUST-04
2025-09-15,SAMPLE-B,12,CUST-01
2025-09-15,SAMPLE-B,14,CUST-07
2025-09-15,SAMPLE-B,16,CUST-01
2025-09-15,SAMPLE-B,25,CUST-07
2025-09-16,SAMPLE-A,8,CUST-04
2025-09-16,SAMPLE-A,11,CUST-02
2025-09-16,SAMPLE-A,7,CUST-07
2025-09-16,SAMPLE-B,29,CUST-06
2025-09-16,SAMPLE-B,29,CUST-05
2025-09-16,SAMPLE-B,29,CUST-05
2025-09-16,SAMPLE-B,25,CUST-03
2025-09-17,SAMPLE-A,12,CUST-06
2025-09-17,SAMPLE-B,5,CUST-05
2025-09-17,SAMPLE-B,30,CUST-01
2025-09-18,SAMPLE-A,9,CUST-02
2025-09-18,SAMPLE-A,7,CUST-04
2025-09-18,SAMPLE-A,9,CUST-08
2025-09-18,SAMPLE-B,18,CUST-05
2025-09-18,SAMPLE-B,7,CUST-07
2025-09-18,SAMPLE-B,14,CUST-06
2025-09-18,SAMPLE-B,17,CUST-06
2025-09-18,SAMPLE-B,18,CUST-01
2025-09-19,SAMPLE-A,5,CUST-06
2025-09-19,SAMPLE-A,5,CUST-06
2025-09-19,SAMPLE-A,7,CUST-02
2025-09-19,SAMPLE-B,19,CUST-06
2025-09-19,SAMPLE-B,11,CUST-05
2025-09-22,SAMPLE-B,15,CUST-03
2025-09-22,SAMPLE-B,28,CUST-05
2025-09-22,SAMPLE-B,23,CUST-03
2025-09-22,SAMPLE-B,27,CUST-01
2025-09-23,SAMPLE-A,11,CUST-04
2025-09-23,SAMPLE-A,12,CUST-01
2025-09-23,SAMPLE-A,9,CUST-01
2025-09-23,SAMPLE-B,19,CUST-03
2025-09-24,SAMPLE-A,10,CUST-01
2025-09-24,SAMPLE-A,10,CUST-04
2025-09-24,SAMPLE-B,23,CUST-06
2025-09-24,SAMPLE-B,29,CUST-07
2025-09-25,SAMPLE-A,5,CUST-04
2025-09-25,SAMPLE-A,12,CUST-04
2025-09-25,SAMPLE-B,19,CUST-08
2025-09-25,SAMPLE-B,16,CUST-04
2025-09-25,SAMPLE-B,23,CUST-02
2025-09-25,SAMPLE-B,6,CUST-07
2025-09-25,SAMPLE-B,24,CUST-01
2025-09-25,SAMPLE-B,19,CUST-06
2025-09-26,SAMPLE-A,8,CUST-06
2025-09-26,SAMPLE-A,4,CUST-08
2025-09-26,SAMPLE-B,22,CUST-07
2025-09-26,SAMPLE-B,22,CUST-05
2025-09-29,SAMPLE-A,5,CUST-03
2025-09-29,SAMPLE-A,10,CUST-06
2025-09-29,SAMPLE-A,12,CUST-04
2025-09-29,SAMPLE-B,10,CUST-02
2025-09-29,SAMPLE-B,13,CUST-04
2025-09-29,SAMPLE-B,17,CUST-07
2025-09-29,SAMPLE-B,28,CUST-05
2025-09-29,SAMPLE-B,16,CUST-02
2025-09-29,SAMPLE-B,25,CUST-04
2025-09-29,SAMPLE-B,28,CUST-04
2025-09-30,SAMPLE-A,7,CUST-04
2025-09-30,SAMPLE-B,19,CUST-01
2025-09-30,SAMPLE-B,19,CUST-02
2025-09-30,SAMPLE-B,13,CUST-02
2025-09-30,SAMPLE-B,26,CUST-07
2025-09-30,SAMPLE-B,7,CUST-07
2025-10-01,SAMPLE-A,7,CUST-07
2025-10-01,SAMPLE-B,23,CUST-04
2025-10-01,SAMPLE-B,18,CUST-02
2025-10-01,SAMPLE-B,24,CUST-05
2025-10-01,SAMPLE-B,28,CUST-06
2025-10-02,SAMPLE-B,5,CUST-05
2025-10-03,SAMPLE-B,22,CUST-03
2025-10-03,SAMPLE-B,27,CUST-06
2025-10-03,SAMPLE-B,13,CUST-03
2025-10-03,SAMPLE-B,21,CUST-02
2025-10-06,SAMPLE-A,11,CUST-03
2025-10-06,SAMPLE-B,29,CUST-08
2025-10-06,SAMPLE-B,26,CUST-07
2025-10-06,SAMPLE-B,16,CUST-05
2025-10-07,SAMPLE-B,20,CUST-04
2025-10-07,SAMPLE-B,25,CUST-05
2025-10-07,SAMPLE-B,23,CUST-08
2025-10-07,SAMPLE-B,14,CUST-06
2025-10-07,SAMPLE-B,18,CUST-06
2025-10-07,SAMPLE-C,4,CUST-03
2025-10-08,SAMPLE-A,4,CUST-01
2025-10-08,SAMPLE-B,25,CUST-05
2025-10-08,SAMPLE-B,13,CUST-01
2025-10-08,SAMPLE-B,24,CUST-04
2025-10-08,SAMPLE-B,16,CUST-02
2025-10-08,SAMPLE-B,28,CUST-07
2025-10-09,SAMPLE-B,22,CUST-07
2025-10-09,SAMPLE-B,19,CUST-03
2025-10-09,SAMPLE-B,26,CUST-04
2025-10-09,SAMPLE-B,9,CUST-07
2025-10-09,SAMPLE-B,15,CUST-01
2025-10-09,SAMPLE-B,23,CUST-02
2025-10-10,SAMPLE-B,6,CUST-05
2025-10-13,SAMPLE-A,7,CUST-03
2025-10-13,SAMPLE-B,20,CUST-01
2025-10-13,SAMPLE-B,8,CUST-07
2025-10-13,SAMPLE-B,11,CUST-01
2025-10-13,SAMPLE-B,7,CUST-06
2025-10-14,SAMPLE-A,9,CUST-02
2025-10-14,SAMPLE-B,9,CUST-03
2025-10-14,SAMPLE-B,24,CUST-04
2025-10-14,SAMPLE-B,30,CUST-06
2025-10-14,SAMPLE-B,21,CUST-03
2025-10-14,SAMPLE-B,7,CUST-01
2025-10-14,SAMPLE-C,3,CUST-03
2025-10-15,SAMPLE-A,11,CUST-08
2025-10-15,SAMPLE-A,11,CUST-02
2025-10-15,SAMPLE-A,12,CUST-03
2025-10-15,SAMPLE-A,4,CUST-06
2025-10-15,SAMPLE-B,7,CUST-03
2025-10-15,SAMPLE-B,26,CUST-07
2025-10-15,SAMPLE-B,26,CUST-07
2025-10-15,SAMPLE-B,23,CUST-06
2025-10-16,SAMPLE-A,7,CUST-05
2025-10-16,SAMPLE-A,9,CUST-05
2025-10-16,SAMPLE-B,7,CUST-01
2025-10-16,SAMPLE-B,22,CUST-01
2025-10-16,SAMPLE-B,19,CUST-02
2025-10-16,SAMPLE-B,29,CUST-08
2025-10-17,SAMPLE-B,11,CUST-08
2025-10-17,SAMPLE-B,8,CUST-02
2025-10-17,SAMPLE-B,22,CUST-08
2025-10-20,SAMPLE-A,8,CUST-08
2025-10-20,SAMPLE-A,9,CUST-06
2025-10-20,SAMPLE-B,18,CUST-01
2025-10-20,SAMPLE-B,20,CUST-02
2025-10-20,SAMPLE-B,30,CUST-07
2025-10-20,SAMPLE-B,12,CUST-01
2025-10-20,SAMPLE-B,23,CUST-03
2025-10-20,SAMPLE-B,11,CUST-04
2025-10-20,SAMPLE-B,9,CUST-06
2025-10-20,SAMPLE-B,22,CUST-03
2025-10-21,SAMPLE-A,7,CUST-06
2025-10-21,SAMPLE-B,8,CUST-03
2025-10-21,SAMPLE-B,25,CUST-01
2025-10-21,SAMPLE-B,13,CUST-05
2025-10-22,SAMPLE-B,28,CUST-03
2025-10-22,SAMPLE-B,13,CUST-01
2025-10-22,SAMPLE-B,30,CUST-02
2025-10-22,SAMPLE-B,23,CUST-06
2025-10-22,SAMPLE-B,8,CUST-01
2025-10-22,SAMPLE-B,30,CUST-01
2025-10-23,SAMPLE-B,24,CUST-07
2025-10-23,SAMPLE-B,18,CUST-05
2025-10-23,SAMPLE-B,29,CUST-06
2025-10-24,SAMPLE-A,3,CUST-03
2025-10-24,SAMPLE-A,10,CUST-01
2025-10-24,SAMPLE-B,26,CUST-05
2025-10-24,SAMPLE-B,13,CUST-08
2025-10-27,SAMPLE-B,7,CUST-05
2025-10-27,SAMPLE-B,30,CUST-04
2025-10-27,SAMPLE-B,21,CUST-05
2025-10-28,SAMPLE-A,5,CUST-01
2025-10-28,SAMPLE-A,3,CUST-07
2025-10-28,SAMPLE-B,5,CUST-07
2025-10-28,SAMPLE-B,25,CUST-07
2025-10-28,SAMPLE-B,27,CUST-01
2025-10-28,SAMPLE-B,25,CUST-04
2025-10-28,SAMPLE-B,10,CUST-07
2025-10-28,SAMPLE-B,11,CUST-07
2025-10-29,SAMPLE-A,8,CUST-06
2025-10-29,SAMPLE-B,5,CUST-01
2025-10-29,SAMPLE-C,4,CUST-04
2025-10-29,SAMPLE-C,1,CUST-01
2025-10-29,SAMPLE-C,2,CUST-03
2025-10-30,SAMPLE-A,11,CUST-06
2025-10-30,SAMPLE-B,11,CUST-07
2025-10-30,SAMPLE-B,21,CUST-06
2025-10-30,SAMPLE-B,27,CUST-07
2025-10-30,SAMPLE-B,10,CUST-02
2025-10-30,SAMPLE-B,13,CUST-01
2025-10-31,SAMPLE-B,13,CUST-02
2025-10-31,SAMPLE-B,14,CUST-05
2025-10-31,SAMPLE-B,8,CUST-05
2025-11-03,SAMPLE-B,5,CUST-05
2025-11-03,SAMPLE-B,9,CUST-06
2025-11-03,SAMPLE-B,9,CUST-06
2025-11-03,SAMPLE-B,18,CUST-06
2025-11-03,SAMPLE-B,21,CUST-02
2025-11-04,SAMPLE-B,15,CUST-01
2025-11-04,SAMPLE-B,25,CUST-06
2025-11-04,SAMPLE-B,11,CUST-05
2025-11-05,SAMPLE-A,4,CUST-08
2025-11-05,SAMPLE-B,10,CUST-01
2025-11-06,SAMPLE-A,8,CUST-06
2025-11-06,SAMPLE-A,12,CUST-03
2025-11-06,SAMPLE-B,6,CUST-03
2025-11-07,SAMPLE-A,7,CUST-02
2025-11-07,SAMPLE-A,7,CUST-06
2025-11-07,SAMPLE-B,20,CUST-02
2025-11-07,SAMPLE-B,21,CUST-05
2025-11-07,SAMPLE-B,29,CUST-02
2025-11-07,SAMPLE-B,13,CUST-07
2025-11-07,SAMPLE-B,27,CUST-07
2025-11-10,SAMPLE-B,7,CUST-03
2025-11-10,SAMPLE-B,28,CUST-01
2025-11-11,SAMPLE-A,12,CUST-06
2025-11-11,SAMPLE-B,7,CUST-08
2025-11-12,SAMPLE-A,11,CUST-05
2025-11-12,SAMPLE-B,13,CUST-04
2025-11-12,SAMPLE-B,18,CUST-03
2025-11-13,SAMPLE-A,10,CUST-02
2025-11-13,SAMPLE-A,12,CUST-02
2025-11-13,SAMPLE-A,3,CUST-03
2025-11-13,SAMPLE-B,24,CUST-01
2025-11-14,SAMPLE-A,6,CUST-03
2025-11-14,SAMPLE-A,10,CUST-07
2025-11-14,SAMPLE-B,15,CUST-01
2025-11-14,SAMPLE-B,28,CUST-01
2025-11-14,SAMPLE-B,18,CUST-07
2025-11-14,SAMPLE-B,10,CUST-02
2025-11-17,SAMPLE-B,15,CUST-03
2025-11-17,SAMPLE-B,12,CUST-08
2025-11-17,SAMPLE-B,11,CUST-06
2025-11-17,SAMPLE-B,8,CUST-06
2025-11-18,SAMPLE-A,3,CUST-06
2025-11-18,SAMPLE-A,6,CUST-05
2025-11-18,SAMPLE-B,11,CUST-03
2025-11-18,SAMPLE-B,28,CUST-06
2025-11-18,SAMPLE-B,12,CUST-08
2025-11-19,SAMPLE-A,8,CUST-02
2025-11-19,SAMPLE-A,7,CUST-06
2025-11-19,SAMPLE-B,15,CUST-01
2025-11-19,SAMPLE-B,13,CUST-02
2025-11-20,SAMPLE-A,6,CUST-01
2025-11-20,SAMPLE-A,8,CUST-07
2025-11-20,SAMPLE-B,5,CUST-08
2025-11-20,SAMPLE-B,14,CUST-01
2025-11-20,SAMPLE-B,7,CUST-03
2025-11-21,SAMPLE-A,10,CUST-06
2025-11-21,SAMPLE-A,11,CUST-06
2025-11-21,SAMPLE-B,11,CUST-01
2025-11-21,SAMPLE-B,15,CUST-08
2025-11-21,SAMPLE-B,15,CUST-06
2025-11-21,SAMPLE-B,5,CUST-04
2025-11-24,SAMPLE-A,8,CUST-02
2025-11-24,SAMPLE-A,4,CUST-07
2025-11-24,SAMPLE-A,11,CUST-01
2025-11-24,SAMPLE-B,26,CUST-04
2025-11-24,SAMPLE-B,24,CUST-07
2025-11-24,SAMPLE-B,30,CUST-05
2025-11-25,SAMPLE-A,10,CUST-06
2025-11-25,SAMPLE-B,18,CUST-03
2025-11-25,SAMPLE-B,12,CUST-02
2025-11-25,SAMPLE-B,24,CUST-06
2025-11-25,SAMPLE-B,27,CUST-02
2025-11-25,SAMPLE-B,9,CUST-08
2025-11-25,SAMPLE-B,12,CUST-04
2025-11-25,SAMPLE-B,15,CUST-08
2025-11-26,SAMPLE-A,5,CUST-01
2025-11-26,SAMPLE-A,10,CUST-06
2025-11-26,SAMPLE-A,5,CUST-05
2025-11-26,SAMPLE-B,15,CUST-08
2025-11-26,SAMPLE-B,11,CUST-05
2025-11-26,SAMPLE-B,18,CUST-03
2025-11-26,SAMPLE-B,16,CUST-07
2025-11-26,SAMPLE-B,23,CUST-03
2025-11-26,SAMPLE-B,28,CUST-01
2025-11-26,SAMPLE-B,9,CUST-04
2025-11-26,SAMPLE-C,2,CUST-03
2025-11-27,SAMPLE-A,5,CUST-03
2025-11-27,SAMPLE-A,11,CUST-03
2025-11-27,SAMPLE-B,19,CUST-06
2025-11-27,SAMPLE-B,24,CUST-05
2025-11-27,SAMPLE-B,10,CUST-08
2025-11-27,SAMPLE-B,12,CUST-04
2025-11-28,SAMPLE-A,10,CUST-07
2025-11-28,SAMPLE-B,30,CUST-04
2025-11-28,SAMPLE-B,26,CUST-08
2025-11-28,SAMPLE-B,23,CUST-04
2025-11-28,SAMPLE-B,30,CUST-06
2025-11-28,SAMPLE-B,27,CUST-04
2025-11-28,SAMPLE-C,4,CUST-02
2025-11-28,SAMPLE-C,1,CUST-01
2025-12-01,SAMPLE-B,16,CUST-02
2025-12-01,SAMPLE-B,11,CUST-04
2025-12-01,SAMPLE-B,14,CUST-04
2025-12-01,SAMPLE-B,15,CUST-03
2025-12-01,SAMPLE-B,18,CUST-03
2025-12-01,SAMPLE-B,9,CUST-02
2025-12-01,SAMPLE-B,21,CUST-04
2025-12-02,SAMPLE-A,3,CUST-03
2025-12-02,SAMPLE-A,7,CUST-01
2025-12-03,SAMPLE-A,8,CUST-07
2025-12-03,SAMPLE-A,6,CUST-08
2025-12-03,SAMPLE-B,13,CUST-04
2025-12-03,SAMPLE-B,23,CUST-06
2025-12-03,SAMPLE-B,13,CUST-08
2025-12-03,SAMPLE-B,28,CUST-02
2025-12-03,SAMPLE-B,9,CUST-04
2025-12-03,SAMPLE-B,29,CUST-04
2025-12-04,SAMPLE-A,3,CUST-03
2025-12-04,SAMPLE-A,11,CUST-06
2025-12-04,SAMPLE-B,20,CUST-02
2025-12-04,SAMPLE-B,8,CUST-05
2025-12-04,SAMPLE-B,13,CUST-01
2025-12-04,SAMPLE-B,7,CUST-06
2025-12-04,SAMPLE-B,10,CUST-04
2025-12-04,SAMPLE-B,24,CUST-07
2025-12-04,SAMPLE-B,27,CUST-05
2025-12-05,SAMPLE-A,8,CUST-07
2025-12-05,SAMPLE-A,5,CUST-02
2025-12-05,SAMPLE-B,15,CUST-05
2025-12-05,SAMPLE-B,29,CUST-01
2025-12-05,SAMPLE-B,29,CUST-02
2025-12-05,SAMPLE-B,17,CUST-02
2025-12-08,SAMPLE-B,5,CUST-02
2025-12-08,SAMPLE-B,14,CUST-01
2025-12-08,SAMPLE-B,29,CUST-07
2025-12-08,SAMPLE-B,24,CUST-07
2025-12-09,SAMPLE-A,5,CUST-08
2025-12-09,SAMPLE-A,7,CUST-03
2025-12-09,SAMPLE-B,21,CUST-06
2025-12-09,SAMPLE-B,17,CUST-06
2025-12-09,SAMPLE-B,20,CUST-06
2025-12-09,SAMPLE-B,23,CUST-01
2025-12-09,SAMPLE-C,1,CUST-03
2025-12-09,SAMPLE-C,4,CUST-01
2025-12-10,SAMPLE-A,4,CUST-03
2025-12-10,SAMPLE-A,3,CUST-03
2025-12-10,SAMPLE-A,12,CUST-01
2025-12-10,SAMPLE-A,3,CUST-02
2025-12-10,SAMPLE-A,7,CUST-02
2025-12-10,SAMPLE-B,22,CUST-06
2025-12-10,SAMPLE-B,10,CUST-08
2025-12-10,SAMPLE-B,13,CUST-02
2025-12-10,SAMPLE-B,20,CUST-05
2025-12-10,SAMPLE-B,10,CUST-04
2025-12-11,SAMPLE-A,8,CUST-08
2025-12-11,SAMPLE-A,12,CUST-02
2025-12-11,SAMPLE-A,11,CUST-03
2025-12-11,SAMPLE-A,5,CUST-08
2025-12-11,SAMPLE-A,4,CUST-07
2025-12-11,SAMPLE-B,12,CUST-04
2025-12-11,SAMPLE-B,22,CUST-01
2025-12-11,SAMPLE-B,7,CUST-06
2025-12-11,SAMPLE-B,19,CUST-03
2025-12-11,SAMPLE-B,19,CUST-02
2025-12-11,SAMPLE-B,8,CUST-05
2025-12-11,SAMPLE-B,10,CUST-03
2025-12-11,SAMPLE-B,20,CUST-08
2025-12-11,SAMPLE-B,14,CUST-03
2025-12-11,SAMPLE-C,3,CUST-01
2025-12-12,SAMPLE-B,25,CUST-06
2025-12-12,SAMPLE-B,20,CUST-05
2025-12-12,SAMPLE-B,10,CUST-06
2025-12-12,SAMPLE-B,29,CUST-06
2025-12-12,SAMPLE-B,27,CUST-01
2025-12-12,SAMPLE-B,13,CUST-06
2025-12-12,SAMPLE-B,20,CUST-07
2025-12-12,SAMPLE-B,10,CUST-01
2025-12-15,SAMPLE-A,10,CUST-05
2025-12-15,SAMPLE-B,21,CUST-02
2025-12-15,SAMPLE-B,27,CUST-06
2025-12-15,SAMPLE-B,13,CUST-01
2025-12-15,SAMPLE-C,2,CUST-03
2025-12-16,SAMPLE-A,10,CUST-03
2025-12-16,SAMPLE-A,7,CUST-01
2025-12-16,SAMPLE-B,14,CUST-01
2025-12-16,SAMPLE-B,25,CUST-06
2025-12-16,SAMPLE-B,27,CUST-03
2025-12-16,SAMPLE-B,30,CUST-07
2025-12-16,SAMPLE-B,14,CUST-03
2025-12-16,SAMPLE-B,29,CUST-07
2025-12-16,SAMPLE-B,20,CUST-04
2025-12-16,SAMPLE-B,20,CUST-05
2025-12-16,SAMPLE-B,10,CUST-01
2025-12-17,SAMPLE-A,4,CUST-04
2025-12-17,SAMPLE-A,6,CUST-08
2025-12-17,SAMPLE-A,10,CUST-06
2025-12-17,SAMPLE-B,17,CUST-02
2025-12-17,SAMPLE-B,26,CUST-03
2025-12-17,SAMPLE-B,10,CUST-06
2025-12-17,SAMPLE-B,5,CUST-06
2025-12-18,SAMPLE-A,11,CUST-03
2025-12-18,SAMPLE-A,5,CUST-03
2025-12-18,SAMPLE-B,29,CUST-05
2025-12-18,SAMPLE-B,18,CUST-04
2025-12-18,SAMPLE-B,26,CUST-02
2025-12-18,SAMPLE-B,17,CUST-03
2025-12-18,SAMPLE-B,24,CUST-01
2025-12-19,SAMPLE-A,6,CUST-04
2025-12-19,SAMPLE-A,3,CUST-03
2025-12-19,SAMPLE-A,6,CUST-03
2025-12-19,SAMPLE-B,18,CUST-04
2025-12-19,SAMPLE-B,24,CUST-05
2025-12-22,SAMPLE-B,9,CUST-04
2025-12-22,SAMPLE-B,10,CUST-06
2025-12-22,SAMPLE-B,14,CUST-06
2025-12-22,SAMPLE-B,10,CUST-06
2025-12-22,SAMPLE-B,17,CUST-06
2025-12-22,SAMPLE-B,23,CUST-08
2025-12-23,SAMPLE-A,3,CUST-01
2025-12-23,SAMPLE-A,8,CUST-03
2025-12-23,SAMPLE-A,3,CUST-04
2025-12-23,SAMPLE-B,14,CUST-04
